id,collection,subject_id,filename,user_name,created_at,Collection date,Country,County,Locality and habitat,State/Province
"527580dafe16d9397f006e42","Macrofungi","5252f01c12cc67bcfa002855","http://storage.idigbio.org/mich/mycology/00145/MICH-F-145758_lg.jpg","dmbrgn","2013-11-02 22:47:38","08/01/1931","Canada","Colchester","Salmon River.  On Populus."," Nova Scotia"
"5275812cfe16d9397f006e4f","Macrofungi","525592438b033f000000273a","http://storage.idigbio.org/mich/mycology/00165/MICH-F-165914_lg.jpg","dmbrgn","2013-11-02 22:48:12","10/11/1968","United States","Bonner"," Mosquito Bay, Priest Lake.","ID"
"5275818efe16d9397f006e5e","Macrofungi","525460745c2a110000000d42","http://storage.idigbio.org/mich/mycology/00155/MICH-F-155514_2_lg.jpg","dmbrgn","2013-11-02 22:49:50","07/14/1952","United States","Flathead"," Lake McDonald, Glacier Nat'l Park.","MT"
"527581c672c10902e30098d8","Macrofungi","5255649d8b033f00000009e9","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158845_1_lg.jpg","dmbrgn","2013-11-02 22:49:58",,,,,
"527581dcfe16d9397f006e80","Macrofungi","5252c91d12cc67bcfa000e45","http://storage.idigbio.org/mich/mycology/00140/MICH-F-140258_lg.jpg","dmbrgn","2013-11-02 22:51:08","10/10/1966","Canada","Kings","Malvern Square Vault.  Under mixed conifers."," Nova Scotia"
"5275825c72c10902e30098f7","Macrofungi","5253137f12cc67bcfa003d12","http://storage.idigbio.org/mich/mycology/00151/MICH-F-151006_lg.jpg","dmbrgn","2013-11-02 22:53:16","08/11/1935","United States","unknown"," Ft. George Island.  On Palmetto.","FL"
"5275827272c10902e30098fa","Macrofungi","5252f79712cc67bcfa002cf1","http://storage.idigbio.org/mich/mycology/00146/MICH-F-146922_lg.jpg","dmbrgn","2013-11-02 22:53:38",,,,,
"5275831772c10902e3009923","Macrofungi","5256e76a4d9d030000000a42","http://storage.idigbio.org/uc/mycology/UC1269/UC1269644_lg.jpg","dmbrgn","2013-11-02 22:56:23","04/00/1952","United States","Humboldt"," Spruce Cove, Trinidad.  On Vaccinium ovatum Pursh.","CA"
"52758dabfe16d9397f007195","Macrofungi","5255b4f1d33eca000000051c","http://storage.idigbio.org/sfsu/mycology/SFSU-F-004/SFSU-F-004941_lg.jpg","tinkapuppy","2013-11-02 23:41:31","08/21/1958","United States","Alachua","Scattered in humus in woods. Hammock at Newnan's Lake east of Gainesville, Florida.","FL"
"52758e5572c10902e3009cf7","Macrofungi","52530ab912cc67bcfa0037ef","http://storage.idigbio.org/mich/mycology/00149/MICH-F-149686_lg.jpg","tinkapuppy","2013-11-02 23:43:32","00/00/0000","United States","Sandoval","On rotten woods. Jemez, Sandoval Co., N.M.","NM"
"52758eb372c10902e3009d0d","Macrofungi","52545bf55c2a110000000a83","http://storage.idigbio.org/mich/mycology/00154/MICH-F-154994_lg.jpg","tinkapuppy","2013-11-02 23:45:07","08/25/1938","United States","Kodiak Island","On alnus. Transect Study, Kodiak, Kodiak Island.","AK"
"52758f5672c10902e3009d44","Macrofungi","5256ddf24d9d030000000534","http://storage.idigbio.org/uc/mycology/UC1140/UC1140111_lg.jpg","tinkapuppy","2013-11-02 23:48:38","09/04/1957","United States","Grays Harbor","On hardwood. Quinault River. Olympic Peninsula, Washington. Elev. 250'.","WA"
"5275920072c10902e3009ecb","Macrofungi","52558aaf8b033f0000002283","http://storage.idigbio.org/mich/mycology/00163/MICH-F-163830_lg.jpg","tinkapuppy","2013-11-03 00:00:00","10/23/1898","Germany","Arnsberg","Auf fanlend. Polät von Fagus silv. auf dem Gross. Winterberge, Särto Schmeiz.","North Rhine-Westphalia"
"527592e772c10902e3009f66","Macrofungi","525310e512cc67bcfa003b78","http://storage.idigbio.org/mich/mycology/00150/MICH-F-150570_lg.jpg","tinkapuppy","2013-11-03 00:03:51","10/10/1915","United States","Clallam","On alder stumps. Olympic Mts., Wash.","WA"
"5275936172c10902e3009fb3","Macrofungi","52556bd88b033f0000000edb","http://storage.idigbio.org/mich/mycology/00159/MICH-F-159886_lg.jpg","tinkapuppy","2013-11-03 00:05:52","12/08/1940","United States","Marin","Under bay. Three miles west of Inverness.","CA"
"527593a272c10902e3009ff5","Macrofungi","5252c2ed12cc67bcfa000bce","http://storage.idigbio.org/mich/mycology/00138/MICH-F-138747_lg.jpg","tinkapuppy","2013-11-03 00:06:09","08/07/1968","United States","Livingston","George Reserve, near Pinckney, Livingston Co., Mich.","MI"
"527593cbfe16d9397f00741d","Macrofungi","5252e14512cc67bcfa001f20","http://storage.idigbio.org/mich/mycology/00143/MICH-F-143664_1_lg.jpg","tinkapuppy","2013-11-03 00:07:39","00/00/0000","United States","Tillamook","This is a perfect example of a species that can be either in Hydmum of Hydrellum(?).","OR"
"52759690fe16d9397f007623","Macrofungi","525594fa8b033f00000028a8","http://storage.idigbio.org/mich/mycology/00164/MICH-F-164185_lg.jpg","tinkapuppy","2013-11-03 00:19:28","08/00/1963","United States","Sandoval","Locale: Jemez Mts. Habitat: Mixed conifers. Cap: shades of buff. Gills: White to pale buff; adrate to slightly decurrent. Stem: White. Spores: white. Taste: not remarkable.","NM"
"5275969a72c10902e300a21f","Macrofungi","5252f18012cc67bcfa002931","http://storage.idigbio.org/mich/mycology/00146/MICH-F-146015_lg.jpg","rarebks","2013-11-03 00:19:38","","Guatemala",,"Uaxactun","Peten"
"5275969a72c10902e300a21e","Macrofungi","5252d23312cc67bcfa001509","http://storage.idigbio.org/mich/mycology/00142/MICH-F-142695_lg.jpg","rarebks","2013-11-03 00:19:38",,,,,
"5275972f72c10902e300a294","Macrofungi","525301ba12cc67bcfa0032b7","http://storage.idigbio.org/mich/mycology/00148/MICH-F-148342_lg.jpg","rarebks","2013-11-03 00:21:18","05/30/1921","United States","placeholder","Tamarack swamp","MI"
"5275979ffe16d9397f0076eb","Macrofungi","5252c4c312cc67bcfa000d2d","http://storage.idigbio.org/mich/mycology/00140/MICH-F-140044_lg.jpg","rarebks","2013-11-03 00:24:47","09/25/1964","United States","Bonner","Nordman, Bonner Co., Idaho","ID"
"527597e5fe16d9397f00770a","Macrofungi","52555af98b033f0000000284","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250961_1_lg.jpg","rarebks","2013-11-03 00:25:08",,,,,
"5275982172c10902e300a30f","Macrofungi","5252cd5512cc67bcfa001155","http://storage.idigbio.org/mich/mycology/00140/MICH-F-140891_1_lg.jpg","tinkapuppy","2013-11-03 00:26:09","00/00/0000","United States","Mendocino","All older specimens - surface flocked except along edge; dull cinnamon or brown cerm; Context brownish to cinnamon. Odor nauseous; teeth with white tips - otherwise cim; vinacens cinnamon or orange cinn. toward back.","CA"
"5275985b72c10902e300a32e","Macrofungi","525563078b033f00000008b3","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158573_lg.jpg","rarebks","2013-11-03 00:26:19",,,,,
"527598c8fe16d9397f00774e","Macrofungi","52544e7c5c2a1100000002d3","http://storage.idigbio.org/mich/mycology/00153/MICH-F-153187_lg.jpg","rarebks","2013-11-03 00:29:44",,"United States",,"Duke Forest, Michigan","MI"
"5275993c72c10902e300a3c3","Macrofungi","5255b10ad33eca00000002d4","http://storage.idigbio.org/sfsu/mycology/SFSU-F-004/SFSU-F-004363_lg.jpg","tinkapuppy","2013-11-03 00:30:04","07/21/1970","United States","unknown","Solitary in humus under aspens. San Isabel National Forest.","CO"
"527599ce72c10902e300a402","Macrofungi","5252b5a112cc67bcfa000256","http://storage.idigbio.org/mich/mycology/00136/MICH-F-136701_lg.jpg","tinkapuppy","2013-11-03 00:33:18","02/02/1935","United States","Columbia","Fort White, Fla.","FL"
"52759a20fe16d9397f0077d3","Macrofungi","5255b736854723000000005d","http://storage.idigbio.org/uc/mycology/UC527/UC527104_lg.jpg","tinkapuppy","2013-11-03 00:34:40","09/30/1931","United States","Nome","Terrestrial. Punuk Island, Alaska.","AK"
"52759a8672c10902e300a452","Macrofungi","5252f22112cc67bcfa0029a0","http://storage.idigbio.org/mich/mycology/00146/MICH-F-146120_lg.jpg","rarebks","2013-11-03 00:35:33","08/10/1951","United States",,"Abies lasiocarpa Skagway, Alaska","AK"
"52759a8e72c10902e300a456","Macrofungi","5252c92a12cc67bcfa000e4e","http://storage.idigbio.org/mich/mycology/00140/MICH-F-140270_lg.jpg","tinkapuppy","2013-11-03 00:35:41","08/18/1973","Canada","Kings Co.","Under conifers. Scotts Bay, Kings Co., N.S.","Nova Scotia"
"52759aaafe16d9397f007810","Macrofungi","525471d95c2a110000001766","http://storage.idigbio.org/mich/mycology/00139/MICH-F-139072_lg.jpg","tinkapuppy","2013-11-03 00:36:58","09/24/2008","United States","Vernon","On ground, on moss under conifers. Wildcat Mountain, Vernon Co.","WI"
"52759b04fe16d9397f00782b","Macrofungi","52558d158b033f0000002407","http://storage.idigbio.org/mich/mycology/00165/MICH-F-165223_lg.jpg","rarebks","2013-11-03 00:38:28",,,,,
"52759b3efe16d9397f00783b","Macrofungi","52530b2312cc67bcfa00382d","http://storage.idigbio.org/mich/mycology/00149/MICH-F-149731_1_lg.jpg","rarebks","2013-11-03 00:39:26",,,,,
"52759ba9fe16d9397f007866","Macrofungi","525594848b033f0000002864","http://storage.idigbio.org/mich/mycology/00164/MICH-F-164115_lg.jpg","tinkapuppy","2013-11-03 00:42:01","00/00/0000","unknown",,"Spores: 5.5-6 x 4-4.5µ, subglabra to pyreform, lacymoid, smooth, not amyloid. Cuticle sordid yellowish in KOH pigment dilute in contents of some hyphae. Clamps present.",
"52759c1cfe16d9397f0078b1","Macrofungi","5252f28b12cc67bcfa0029df","http://storage.idigbio.org/mich/mycology/00146/MICH-F-146179_lg.jpg","tinkapuppy","2013-11-03 00:43:57","08/26/1936","United States","Kenai Peninsula","On Sitka spruce. Moose Pass, Alaska.","AK"
"5275a04a72c10902e300a79e","Macrofungi","5252ff7612cc67bcfa003189","http://storage.idigbio.org/mich/mycology/00148/MICH-F-148063_lg.jpg","not-logged-in","2013-11-03 01:00:58",,,,,
"5275a025fe16d9397f007aa2","Macrofungi","525566a18b033f0000000b7a","http://storage.idigbio.org/mich/mycology/00159/MICH-F-159193_1_lg.jpg","tinkapuppy","2013-11-03 01:01:09","09/21/1962","United States","Rice","Gregarious to cespitose, but not imbricate, on fallen log under hardwoods, mostly Quercus, Acer, Tilia; Nerstrand State Park area, Section 16, Wheeling Township, Rice Co., Minn.","MN"
"5275a0effe16d9397f007ad3","Macrofungi","52556e6d8b033f0000001076","http://storage.idigbio.org/mich/mycology/00160/MICH-F-160129_lg.jpg","not-logged-in","2013-11-03 01:03:43","09/07/1931","Canada","Canada","Salmon RIver, Colchester County","Nova Scotia"
"5275a184fe16d9397f007ae6","Macrofungi","5252faf812cc67bcfa002efd","http://storage.idigbio.org/mich/mycology/00147/MICH-F-147444_lg.jpg","tinkapuppy","2013-11-03 01:06:12","08/02/1956","United States","San Miguel","Ophir, Colo.","CO"
"5275a1e772c10902e300a80f","Macrofungi","5252c3f612cc67bcfa000c94","http://storage.idigbio.org/mich/mycology/00138/MICH-F-138917_lg.jpg","not-logged-in","2013-11-03 01:07:51","08/28/1968","United States","Marquette","Canyon Lake area, Huron Mountains","MI"
"5275a27e72c10902e300a854","Macrofungi","5253007c12cc67bcfa00320f","http://storage.idigbio.org/mich/mycology/00148/MICH-F-148181_lg.jpg","tinkapuppy","2013-11-03 01:10:22","08/00/1917","United States","Grand","On logs under alpine fir. 9000 ft. elev. Leal Colo.","CO"
"5275a286fe16d9397f007b37","Macrofungi","5256e8064d9d030000000a8c","http://storage.idigbio.org/uc/mycology/UC472/UC472046_lg.jpg","not-logged-in","2013-11-03 01:10:30","02/07/1914","United States","Marin","Point Reyes","CA"
"5275a2e4fe16d9397f007b5e","Macrofungi","52555b3d8b033f00000002bd","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250995_lg.jpg","tinkapuppy","2013-11-03 01:12:53","09/22/1971","United States","Swain","Mixed woods - many white pine. Deep Creek, Swain Co., N.C.","NC"
"5275a361fe16d9397f007b97","Macrofungi","5252ba7812cc67bcfa0005c2","http://storage.idigbio.org/mich/mycology/00137/MICH-F-137526_lg.jpg","not-logged-in","2013-11-03 01:14:57",,,,,
"5275a373fe16d9397f007bb0","Macrofungi","525468335c2a1100000011e5","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250195_lg.jpg","tinkapuppy","2013-11-03 01:15:16","12/25/1962","United States","Trinity","Brizard Ranch, on road to Denny, across Trinity River from Rte. 299, between Salyer and Burnt Ranch, Trinity Co., Calif.","CA"
"5275a4b6fe16d9397f007c69","Macrofungi","5252be8d12cc67bcfa0008af","http://storage.idigbio.org/mich/mycology/00138/MICH-F-138202_lg.jpg","tinkapuppy","2013-11-03 01:19:50","05/20/1978","China","Lushui and Tengchong Counties","Mountain alt. 3400 m. On trunk of Quercus griffithii.","Yunnan Province"
"5275a52c72c10902e300aa0a","Macrofungi","52556f458b033f0000001119","http://storage.idigbio.org/mich/mycology/00160/MICH-F-160273_lg.jpg","not-logged-in","2013-11-03 01:20:59","08/11/1952","United States",,,"MI"
"5275a51a72c10902e300aa03","Macrofungi","5252c27812cc67bcfa000b72","http://storage.idigbio.org/mich/mycology/00138/MICH-F-138682_1_lg.jpg","tinkapuppy","2013-11-03 01:21:30","00/00/0000","United States","Marquette","Unreadable.","MI"
"5275a528fe16d9397f007cd7","Macrofungi","525582cd8b033f0000001d71","http://storage.idigbio.org/mich/mycology/00162/MICH-F-162948_1_lg.jpg","not-logged-in","2013-11-03 01:21:44",,,,,
"5275a50cfe16d9397f007cbf","Macrofungi","5255965f8b033f000000297e","http://storage.idigbio.org/mich/mycology/00164/MICH-F-164394_lg.jpg","not-logged-in","2013-11-03 01:22:04",,,,,
"5275a5dd72c10902e300aa81","Macrofungi","5252e1f312cc67bcfa001f8a","http://storage.idigbio.org/mich/mycology/00143/MICH-F-143739_lg.jpg","not-logged-in","2013-11-03 01:23:57","08/14/1971","United States","Swain","Almond. In a deciduous woods","NC"
"5275a76b72c10902e300ab4e","Macrofungi","52546e3e5c2a1100000015d0","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250571_lg.jpg","not-logged-in","2013-11-03 01:31:23","07/05/1948","United States","Pierce","Mount Rainier National Park, 4400 ft Ghost Lake","WA"
"5275a7e3fe16d9397f007dc5","Macrofungi","52545c785c2a110000000ace","http://storage.idigbio.org/mich/mycology/00154/MICH-F-154967_lg.jpg","not-logged-in","2013-11-03 01:33:23","08/28/1953","United States","Prince Wales Ketchikan","Ruth Islan, Glacier Bay","AK"
"5275a81dfe16d9397f007dd6","Macrofungi","52555b228b033f00000002a5","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250986_lg.jpg","not-logged-in","2013-11-03 01:35:09",,,,,
"5275a92e72c10902e300abc4","Macrofungi","52545cc85c2a110000000afd","http://storage.idigbio.org/mich/mycology/00155/MICH-F-155098_lg.jpg","not-logged-in","2013-11-03 01:38:05","08/26/1936","United States","Kenai Peninsula","Lower Russian Lake, on black birch,","AK"
"5275a9f5fe16d9397f007e2d","Macrofungi","5255c2768547230000000615","http://storage.idigbio.org/uc/mycology/UC251/UC251524_lg.jpg","tinkapuppy","2013-11-03 01:42:13","06/22/1922","Tahiti",,"Maara. Pafeau. On inocarpus.",
"5275aa1172c10902e300ac0e","Macrofungi","525561a18b033f000000078d","http://storage.idigbio.org/mich/mycology/00251/MICH-F-251269_lg.jpg","not-logged-in","2013-11-03 01:42:41","07/00/1920","United States","unknown","Ann Arbor","MI"
"5275aa6ffe16d9397f007e53","Macrofungi","525586e88b033f000000202d","http://storage.idigbio.org/mich/mycology/00163/MICH-F-163484_lg.jpg","not-logged-in","2013-11-03 01:44:15","08/18/1937","United States","Oakland","Labadie Lake, Near New Hudson","MI"
"5275aa8ffe16d9397f007e5a","Macrofungi","525599458b033f0000002ae0","http://storage.idigbio.org/mich/mycology/00164/MICH-F-164707_lg.jpg","not-logged-in","2013-11-03 01:44:47",,,,,
"5275ab2772c10902e300ac66","Macrofungi","5256df574d9d0300000005ff","http://storage.idigbio.org/uc/mycology/UC637/UC637381_lg.jpg","tinkapuppy","2013-11-03 01:47:19","06/27/1939","United States","unknown","On log of Alnus rhombifolia in soggy alder-willow stands. Just above Mirror Lake, Yosemite National Park, Calif.","CA"
"5275ab9872c10902e300ac9a","Macrofungi","5255c4bf854723000000073e","http://storage.idigbio.org/uc/mycology/UC769/UC769512_lg.jpg","not-logged-in","2013-11-03 01:49:12","08/19/1949","United States","Mendocino","Dimmick Park, On old burned out snag of Sequoia sempervirens","CA"
"5275ab94fe16d9397f007e91","Macrofungi","525563f58b033f0000000964","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158738_lg.jpg","tinkapuppy","2013-11-03 01:49:57","02/22/1927","United States","Fresno","On Arbutus menziesii. Pinehurst, Calif.","CA"
"5275ac1272c10902e300acc5","Macrofungi","525565218b033f0000000a4f","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158955_lg.jpg","not-logged-in","2013-11-03 01:51:14","09/08/1930","United States","Keweenaw","Siskowit Lake","MI"
"5275ac7372c10902e300acf0","Macrofungi","52555af58b033f0000000281","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250974_lg.jpg","not-logged-in","2013-11-03 01:52:02","07/17/1960","United States","Hocking","Cedar Falls. On the ground.","OH"
"5275aca272c10902e300ad15","Macrofungi","5253135812cc67bcfa003cfa","http://storage.idigbio.org/mich/mycology/00150/MICH-F-150983_lg.jpg","not-logged-in","2013-11-03 01:53:38",,,,,
"5275ad1cfe16d9397f007f1b","Macrofungi","52555ae18b033f0000000272","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250969_lg.jpg","not-logged-in","2013-11-03 01:55:40",,,,,
"5275ad31fe16d9397f007f2b","Macrofungi","5255889f8b033f000000214e","http://storage.idigbio.org/mich/mycology/00163/MICH-F-163632_1_lg.jpg","not-logged-in","2013-11-03 01:56:01",,,,,
"5275ad0dfe16d9397f007f0e","Macrofungi","5253133912cc67bcfa003ce8","http://storage.idigbio.org/mich/mycology/00150/MICH-F-150963_lg.jpg","not-logged-in","2013-11-03 01:56:13","00/00/1922","United States","Lackawanna","Scranton, On Hemlock","PA"
"5275ad99fe16d9397f007f5f","Macrofungi","5252c47212cc67bcfa000cef","http://storage.idigbio.org/mich/mycology/00140/MICH-F-140003_lg.jpg","not-logged-in","2013-11-03 01:58:34","09/29/1946","United States","Clackamas","Mt. Hood National Forest. Middle Fork of Salmon River","OR"
"5275ae1d72c10902e300adda","Macrofungi","5252f6f512cc67bcfa002c91","http://storage.idigbio.org/mich/mycology/00146/MICH-F-146833_lg.jpg","not-logged-in","2013-11-03 01:59:09","10/21/1970","United States","Marquette","Ives Lake, On small fallen hemlock","MI"
"5275ae9972c10902e300ae2a","Macrofungi","5254627e5c2a110000000e9e","http://storage.idigbio.org/mich/mycology/00155/MICH-F-155823_2_lg.jpg","not-logged-in","2013-11-03 02:01:13",,,,,
"5275ae8272c10902e300ae19","Macrofungi","5252baf712cc67bcfa000616","http://storage.idigbio.org/mich/mycology/00137/MICH-F-137604_lg.jpg","not-logged-in","2013-11-03 02:01:38","08/29/1927","United States","Alger","Rock River. On Betula lutea","MI"
"5275aedd72c10902e300ae41","Macrofungi","5256e4c04d9d0300000008e7","http://storage.idigbio.org/uc/mycology/UC369/UC369247_01_lg.jpg","not-logged-in","2013-11-03 02:02:20",,,,,
"5275afbbfe16d9397f008029","Macrofungi","5252c94312cc67bcfa000e60","http://storage.idigbio.org/mich/mycology/00140/MICH-F-140276_lg.jpg","not-logged-in","2013-11-03 02:06:51","08/31/1979","United States","Skagway Hoonah Angoon","Glacier Bay National Monument. On the ground under conifers","AK"
"5275b017fe16d9397f008057","Macrofungi","5252ea9212cc67bcfa00252e","http://storage.idigbio.org/mich/mycology/00145/MICH-F-145020_lg.jpg","tinkapuppy","2013-11-03 02:08:23","08/08/1952","Canada",,"Ball's Ranch, Stikine River, B.C.","British Columbia"
"5275b096fe16d9397f00808b","Macrofungi","52546b665c2a1100000013f3","http://storage.idigbio.org/mich/mycology/00156/MICH-F-156607_1_lg.jpg","tinkapuppy","2013-11-03 02:11:19","07/24/1958","United States","Juneau","Muskeg forest, Juneau, Alaska","AK"
"5275b0e5fe16d9397f0080a0","Macrofungi","525560c68b033f00000006e1","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158259_lg.jpg","tinkapuppy","2013-11-03 02:11:49","00/00/0000","United States","unknown","On White oak, Maryland.","MD"
"5275b198fe16d9397f0080ce","Macrofungi","5252b9b412cc67bcfa000520","http://storage.idigbio.org/mich/mycology/00137/MICH-F-137365_lg.jpg","tinkapuppy","2013-11-03 02:15:36","04/20/1944","Australia","Moreton Bay Region","Bribie Island.","Queensland"
"5275b2aa72c10902e300aff7","Macrofungi","525561338b033f0000000735","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158352_1_lg.jpg","tinkapuppy","2013-11-03 02:19:22","07/02/1936","United States","Crittenden","Fischer Body Co. lands nearest (West) Memphis, Arkansas.","AR"
"5275b3aefe16d9397f008149","Macrofungi","525306ea12cc67bcfa0035bb","http://storage.idigbio.org/mich/mycology/00149/MICH-F-149142_lg.jpg","TootsiePop","2013-11-03 02:24:30",,"United States",,,"MI"
"5275b440fe16d9397f008174","Macrofungi","52530dd212cc67bcfa0039b1","http://storage.idigbio.org/mich/mycology/00150/MICH-F-150124_lg.jpg","tinkapuppy","2013-11-03 02:26:56","08/11/1903","Germany","Sächsische Schweiz-Osterzgebirge","Am Grunde von Baumstämmen. Sachsen: Schrammsteine bei Schmilka.","Saxony"
"5275b4d472c10902e300b0cf","Macrofungi","52546b585c2a1100000013ea","http://storage.idigbio.org/mich/mycology/00156/MICH-F-156606_2_lg.jpg","tinkapuppy","2013-11-03 02:27:47","00/00/0000","United States","unknown",,"AK"
"5275b472fe16d9397f00818b","Macrofungi","5252d07112cc67bcfa0013ab","http://storage.idigbio.org/mich/mycology/00142/MICH-F-142406_lg.jpg","tinkapuppy","2013-11-03 02:27:47","10/05/1979","Canada","Kings Co.","In Ward's pines. Aldershot, Kings Co., N.S.","Nova Scotia"
"5275b5b072c10902e300b11c","Macrofungi","5255989d8b033f0000002a85","http://storage.idigbio.org/mich/mycology/00164/MICH-F-164566_lg.jpg","tinkapuppy","2013-11-03 02:32:16","09/19/1951","United States","Gratiot","Allen's woods. Gregarious on cespitore on corticale, but decayed beech log.","MI"
"5275b64072c10902e300b15b","Macrofungi","52555cb78b033f00000003e3","http://storage.idigbio.org/mich/mycology/00251/MICH-F-251087_lg.jpg","tinkapuppy","2013-11-03 02:34:40","10/03/1971","United States","Berrien","Bog. Mud Lake Bog, Mich.","MI"
"5275b66efe16d9397f008216","Macrofungi","525598f38b033f0000002ab3","http://storage.idigbio.org/mich/mycology/00164/MICH-F-164663_lg.jpg","tinkapuppy","2013-11-03 02:35:26","10/27/1961","United States","Gratiot","Edgewood, Mich. State Game area. On sandy ground.","MI"
"5275b6e872c10902e300b192","Macrofungi","5256e2124d9d03000000078b","http://storage.idigbio.org/uc/mycology/UC1271/UC1271492_lg.jpg","tinkapuppy","2013-11-03 02:37:28","06/30/1955","United States","Latah","On Abies sp. East Moscow Mt.","ID"
"5275b95d72c10902e300b25f","Macrofungi","5253014612cc67bcfa00327e","http://storage.idigbio.org/mich/mycology/00148/MICH-F-148285_lg.jpg","tinkapuppy","2013-11-03 02:47:09","08/21/1951","United States","Luce","On ground in mixed forest under hemlocks. Tahquamenon Falls.","MI"
"5275b99dfe16d9397f0082d3","Macrofungi","5256e3b34d9d030000000861","http://storage.idigbio.org/uc/mycology/UC924/UC924356_lg.jpg","tinkapuppy","2013-11-03 02:49:01","09/17/1950","United States","Alachua","On palm post. Gainesville, Florida.","FL"
"5275b9dbfe16d9397f0082e0","Macrofungi","525570c18b033f000000116d","http://storage.idigbio.org/mich/mycology/00160/MICH-F-160352_lg.jpg","tinkapuppy","2013-11-03 02:50:52","07/22/1970","United States","Marquette","On greenish wet elm log. Ives Lake, Marquette Co., Mich.","MI"
"5275ba4772c10902e300b2aa","Macrofungi","5254710c5c2a1100000016e7","http://storage.idigbio.org/mich/mycology/00156/MICH-F-156938_lg.jpg","tinkapuppy","2013-11-03 02:51:50","08/27/1961","United States","San Luis Obispo","On digger pine. Los Padres National Forest, San Luis Obispo Co., Calif.","CA"
"5275ba8872c10902e300b2b7","Macrofungi","525471525c2a11000000170f","http://storage.idigbio.org/mich/mycology/00156/MICH-F-156958_lg.jpg","tinkapuppy","2013-11-03 02:52:07","04/07/1941","United States","unknown","On loblolly pine. South Carolina.","SC"
"5275bb5dfe16d9397f008337","Macrofungi","525302d712cc67bcfa00335a","http://storage.idigbio.org/mich/mycology/00148/MICH-F-148506_lg.jpg","tinkapuppy","2013-11-03 02:56:28","08/22/1965","France","Oise","On Betula alba. Forêt de Chantilly (Oise), France.","Picardy, Ile-de-France"
"5275bc4c72c10902e300b363","Macrofungi","5252fd6512cc67bcfa00306a","http://storage.idigbio.org/mich/mycology/00147/MICH-F-147835_lg.jpg","tinkapuppy","2013-11-03 02:59:39","10/00/1925","United States","Grays Harbor","Lake Quinault, Washington. Fungus superficial. Rot present not caused by this fungus.","WA"
"5275bcc1fe16d9397f00839b","Macrofungi","52546dec5c2a1100000015a0","http://storage.idigbio.org/mich/mycology/00250/MICH-F-250549_lg.jpg","tinkapuppy","2013-11-03 03:03:14","00/00/0000","United States","Okanogan","Boulder Creek, Olympic Mts., Wash.","WA"
"5275bd3e72c10902e300b3c3","Macrofungi","5252d23312cc67bcfa001509","http://storage.idigbio.org/mich/mycology/00142/MICH-F-142695_lg.jpg","tinkapuppy","2013-11-03 03:03:41","08/20/1972","United States","Claiborne","Gregarious, under pine. Rocky Springs Road, Claiborne Co., Miss.","MS"
"5275bd9372c10902e300b3ec","Macrofungi","525560bd8b033f00000006d9","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158257_1_lg.jpg","tinkapuppy","2013-11-03 03:05:55","09/14/1934","United States","Windham","On Tsuga canadensis (old slash). Cambridge Port, Vt.","VT"
"5275bde772c10902e300b41d","Macrofungi","5252b60e12cc67bcfa0002a5","http://storage.idigbio.org/mich/mycology/00136/MICH-F-136778_lg.jpg","tinkapuppy","2013-11-03 03:06:30","07/16/1929","Canada","Colchester Co.","On Fagus grandifolia. Upper Brookside, Cholchester Co., Nova Scotia.","Nova Scotia"
"5275beb372c10902e300b46d","Macrofungi","52559e328b033f0000002db3","http://storage.idigbio.org/mich/mycology/00166/MICH-F-166239_lg.jpg","rarebks","2013-11-03 03:09:55","08/01/1956","United States","San Miguel","Ophir, San Miguel Co., Colo.  On a rotten log","CO"
"5275beb872c10902e300b473","Macrofungi","525587e88b033f00000020ce","http://storage.idigbio.org/mich/mycology/00163/MICH-F-163565_lg.jpg","tinkapuppy","2013-11-03 03:09:59","07/14/1970","United States","Marquette","In hardwood litter. Odor ± radial-like taste bitter. Howe Lake, Mich. H.M.C.","MI"
"5275bf8672c10902e300b4d7","Macrofungi","525563938b033f000000091e","http://storage.idigbio.org/mich/mycology/00158/MICH-F-158671_1_lg.jpg","tinkapuppy","2013-11-03 03:14:14","04/09/1929","United States","Montmorency","On tamarack log. Hemlock - survey. Pure white when fresh. Very slight pinkish tinge noted.","MI"
"5275bfa572c10902e300b4e6","Macrofungi","52530dc412cc67bcfa0039a9","http://storage.idigbio.org/mich/mycology/00150/MICH-F-150114_lg.jpg","rarebks","2013-11-03 03:14:45","09/00/1916","United States",,"Long Lake, N.Y.","NY"
